wins,losses,draws,height_cm,weight_kg,reach_in_cm,sig_strikes_landed_min,sig_strike_acc,sig_strikes_absorbed_min,sig_strike_def,avg_takedowns_landed_15_min,takedown_acc,takedown_def,avg_sub_attempt_15_min
7,1,0,177.8,70.31,172.72,3.2,43,3.27,70,0.0,0,0,3.2
12,7,0,177.8,77.11,177.8,3.2,34,4.7,54,0.0,0,40,3.2
10,5,0,185.42,77.11,187.96,3.2,39,4.13,64,0.96,33,75,3.2
8,1,0,167.64,61.23,172.72,3.2,36,5.6,48,2.0,18,0,3.2
3,1,0,170.18,56.7,182.88,3.2,36,1.92,65,0.0,0,40,3.2
13,8,0,170.18,56.7,182.88,3.2,34,3.43,69,0.0,0,16,3.2
12,6,0,177.8,77.11,177.8,3.2,49,2.37,44,0.0,0,32,3.2
10,1,0,182.88,83.91,187.96,3.2,48,2.2,52,2.0,25,0,3.2
35,8,0,190.5,113.4,198.12,3.2,50,2.11,57,1.26,55,55,3.2
9,8,1,167.64,61.23,172.72,3.2,41,3.52,59,0.62,63,50,3.2
22,12,0,160.02,61.23,167.64,3.2,40,3.58,61,0.71,28,82,3.2
37,7,0,165.1,56.7,182.88,3.2,53,3.98,52,2.32,27,33,3.2
11,20,0,195.58,158.76,182.88,3.19,55,1.88,49,0.58,100,72,3.19
29,11,0,177.8,77.11,182.88,3.19,26,6.65,49,0.0,0,100,3.19
13,6,0,165.1,52.16,170.18,3.19,41,2.63,55,0.93,33,43,3.19
5,1,0,165.1,56.7,167.64,3.19,63,4.56,47,6.84,28,0,3.19
11,7,1,170.18,61.23,180.34,3.19,49,2.61,50,0.98,23,25,3.19
21,14,2,167.64,63.05,182.88,3.18,33,3.16,60,0.9,45,66,3.18
36,5,0,182.88,104.33,187.96,3.18,51,1.0,63,2.0,63,82,3.18
10,5,0,182.88,77.11,185.42,3.18,43,5.42,55,2.0,35,40,3.18
12,5,0,185.42,77.11,182.88,3.18,70,0.66,57,1.64,100,60,3.18
14,8,0,175.26,65.77,177.8,3.18,61,2.14,56,1.33,55,52,3.18
9,6,0,170.18,56.7,165.1,3.18,47,4.88,43,0.0,0,53,3.18
18,2,0,162.56,56.7,165.1,3.18,65,0.49,77,3.67,40,0,3.18
18,8,0,185.42,77.11,187.96,3.18,39,3.73,50,0.24,9,57,3.18
9,2,0,170.18,61.23,172.72,3.18,44,2.86,55,0.67,33,61,3.18
18,9,0,182.88,77.11,182.88,3.18,50,4.72,58,3.29,66,100,3.18
10,6,1,175.26,65.77,175.26,3.18,57,3.73,58,0.69,25,72,3.18
20,6,1,182.88,77.11,182.88,3.17,46,2.27,53,0.0,0,77,3.17
19,4,0,177.8,77.11,187.96,3.17,52,1.3,68,1.25,71,70,3.17
20,6,1,172.72,70.31,172.72,3.17,39,3.07,63,2.13,39,100,3.17
8,2,0,185.42,83.91,193.04,3.17,41,5.93,44,0.0,0,0,3.17
7,7,0,177.8,77.11,182.88,3.17,80,3.7,26,3.96,100,0,3.17
16,10,0,177.8,70.31,172.72,3.17,50,3.57,51,2.13,37,56,3.17
28,19,0,175.26,65.77,180.34,3.17,40,3.05,58,1.16,38,65,3.17
17,10,0,195.58,120.2,205.74,3.17,44,3.2,46,0.0,0,58,3.17
24,9,0,170.18,70.31,172.72,3.17,43,3.03,64,0.67,30,60,3.17
13,5,1,180.34,76.2,182.88,3.16,16,3.16,83,0.0,0,0,3.16
22,8,3,190.5,92.99,182.88,3.16,61,2.84,41,2.4,36,62,3.16
10,10,0,187.96,106.59,182.88,3.16,16,12.63,0,0.0,0,0,3.16
14,5,0,177.8,77.11,180.34,3.16,29,4.23,60,2.21,57,50,3.16
12,5,0,167.64,61.23,175.26,3.16,47,2.3,50,1.94,55,23,3.16
17,6,0,172.72,61.23,172.72,3.16,40,2.09,66,3.16,55,69,3.16
7,1,0,172.72,83.91,187.96,3.16,22,11.05,30,0.0,0,100,3.16
20,9,0,185.42,83.91,185.42,3.16,48,2.64,54,0.84,50,63,3.16
28,7,0,177.8,77.11,182.88,3.16,69,6.32,33,0.0,0,50,3.16
37,18,0,193.04,92.99,193.04,3.16,48,4.45,46,0.52,28,48,3.16
8,3,0,185.42,83.91,182.88,3.16,27,10.0,72,0.0,0,0,3.16
9,5,0,193.04,92.99,193.04,3.15,59,5.07,43,1.97,18,0,3.15
12,4,0,187.96,83.91,182.88,3.15,58,2.9,41,0.63,12,42,3.15
7,5,0,187.96,77.11,198.12,3.15,26,6.39,54,0.0,0,0,3.15
8,0,0,165.1,52.16,170.18,3.14,52,2.45,50,2.45,41,50,3.14
7,4,0,180.34,77.11,182.88,3.14,53,3.98,38,1.33,66,50,3.14
39,15,2,175.26,77.11,193.04,3.14,47,2.37,60,0.91,40,64,3.14
8,3,1,162.56,56.7,172.72,3.13,58,3.27,58,0.0,0,0,3.13
9,5,0,177.8,70.31,182.88,3.13,54,6.4,52,0.0,0,0,3.13
7,3,0,185.42,92.99,190.5,3.13,47,2.2,57,3.0,42,100,3.13
11,5,0,167.64,61.23,165.1,3.13,35,5.0,48,0.54,13,40,3.13
10,4,0,170.18,61.23,175.26,3.13,50,3.73,55,3.32,60,71,3.13
11,5,0,185.42,70.31,182.88,3.13,30,4.56,46,0.0,0,33,3.13
14,6,1,170.18,61.23,172.72,3.13,44,3.13,58,0.0,0,57,3.13
20,8,0,172.72,65.77,180.34,3.13,47,2.87,57,1.84,33,46,3.13
17,9,0,187.96,77.11,182.88,3.13,37,4.4,72,0.0,0,0,3.13
16,4,1,170.18,56.7,170.18,3.13,49,2.94,52,5.41,50,80,3.13
5,2,0,162.56,52.16,162.56,3.13,43,3.53,53,0.0,0,66,3.13
3,1,0,190.5,92.99,182.88,3.13,39,4.07,42,0.0,0,100,3.13
5,2,0,165.1,56.7,167.64,3.13,41,4.48,48,0.46,33,40,3.13
8,3,0,170.18,61.23,182.88,3.13,32,3.4,58,5.0,55,0,3.13
7,3,0,162.56,56.7,182.88,3.13,37,6.07,42,0.0,0,0,3.13
16,7,1,170.18,65.77,182.88,3.13,30,5.77,42,0.0,0,62,3.13
28,9,0,175.26,77.11,177.8,3.13,45,2.67,60,0.98,42,60,3.13
14,6,0,182.88,83.91,180.34,3.12,51,2.26,57,3.17,29,57,3.12
17,9,0,187.96,77.11,190.5,3.12,39,3.88,58,1.26,34,73,3.12
6,4,0,162.56,61.23,172.72,3.12,42,4.04,55,1.62,22,28,3.12
3,3,0,180.34,77.11,193.04,3.12,55,2.17,48,0.0,0,73,3.12
19,5,0,185.42,92.99,185.42,3.12,66,2.77,46,0.45,28,87,3.12
10,4,0,190.5,92.99,195.58,3.12,42,4.25,52,3.0,48,66,3.12
5,2,0,172.72,65.77,172.72,3.12,45,3.06,42,0.78,33,33,3.12
8,5,0,187.96,106.14,195.58,3.12,27,3.04,56,1.22,42,45,3.12
33,13,0,210.82,120.2,213.36,3.12,47,4.04,46,0.56,46,55,3.12
10,4,0,190.5,92.99,200.66,3.11,61,2.53,54,0.94,36,52,3.11
4,1,0,160.02,52.16,165.1,3.11,61,5.66,33,0.52,33,50,3.11
7,3,0,195.58,120.2,182.88,3.1,41,6.0,52,0.0,0,0,3.1
15,2,0,190.5,115.67,198.12,3.1,63,0.76,63,11.47,70,0,3.1
21,9,1,182.88,83.91,195.58,3.1,47,2.48,57,2.55,34,77,3.1
12,3,1,177.8,92.99,182.88,3.1,30,8.28,52,0.0,0,0,3.1
10,6,0,187.96,102.06,195.58,3.1,48,5.78,46,0.0,0,33,3.1
10,3,0,187.96,83.91,185.42,3.1,45,4.46,34,0.0,0,50,3.1
14,6,0,177.8,77.11,190.5,3.1,41,3.62,57,2.29,67,92,3.1
14,8,0,187.96,70.31,182.88,3.1,34,2.97,62,0.0,0,27,3.1
21,3,1,165.1,61.23,172.72,3.09,55,3.5,51,1.44,42,57,3.09
28,15,0,170.18,65.77,175.26,3.09,49,3.18,46,1.71,25,48,3.09
3,1,1,175.26,70.31,182.88,3.09,50,6.19,64,0.0,0,0,3.09
19,8,1,182.88,112.04,187.96,3.09,57,3.29,47,0.56,26,68,3.09
8,4,0,185.42,83.91,182.88,3.08,39,2.55,63,0.0,0,66,3.08
14,8,0,175.26,65.77,175.26,3.08,36,3.86,47,1.67,35,38,3.08
7,4,0,165.1,65.77,175.26,3.08,46,3.93,56,0.56,18,60,3.08
29,15,1,185.42,92.99,185.42,3.08,43,1.1,62,3.81,59,66,3.08
20,14,0,190.5,77.11,190.5,3.08,31,3.14,51,0.89,16,48,3.08
7,1,0,175.26,70.31,172.72,3.08,42,5.35,59,0.92,50,50,3.08
7,1,0,157.48,61.23,182.88,3.07,63,5.67,44,0.0,0,100,3.07
15,5,0,187.96,83.91,193.04,3.07,38,3.55,48,1.81,40,100,3.07
10,0,0,187.96,92.99,195.58,3.07,48,2.65,43,4.15,70,68,3.07
15,10,1,180.34,158.76,182.88,3.07,71,1.74,43,0.0,0,0,3.07
42,20,1,177.8,70.31,182.88,3.07,27,7.33,52,0.0,0,0,3.07
11,1,0,190.5,92.99,193.04,3.07,43,3.27,25,0.0,0,36,3.07
17,0,0,170.18,56.7,177.8,3.07,24,5.4,61,2.0,18,0,3.07
11,6,0,172.72,83.91,193.04,3.07,45,3.93,52,2.14,45,77,3.07
17,15,1,182.88,92.99,182.88,3.06,54,3.2,52,1.19,57,33,3.06
17,8,0,170.18,70.31,180.34,3.06,44,3.34,69,1.26,33,100,3.06
11,5,0,187.96,70.31,187.96,3.06,39,3.13,58,0.0,0,30,3.06
23,6,1,180.34,70.31,177.8,3.06,35,2.88,64,1.98,26,77,3.06
9,5,2,172.72,70.31,172.72,3.06,32,2.99,70,2.07,50,80,3.06
5,3,0,170.18,65.77,180.34,3.06,41,3.84,52,0.51,50,76,3.06
20,11,0,170.18,61.23,172.72,3.06,41,2.93,62,1.94,60,82,3.06
12,5,0,187.96,70.31,185.42,3.05,44,3.12,52,1.39,29,52,3.05
8,4,0,167.64,61.23,170.18,3.05,38,3.2,57,0.22,6,50,3.05
13,5,2,162.56,56.7,165.1,3.05,46,3.09,59,2.57,30,64,3.05
6,5,0,172.72,61.23,172.72,3.05,49,2.82,35,0.0,0,50,3.05
24,10,0,177.8,70.31,182.88,3.05,47,3.44,54,0.61,50,60,3.05
8,2,0,165.1,61.23,167.64,3.05,55,1.08,60,6.63,61,75,3.05
9,6,0,180.34,70.31,190.5,3.05,44,1.62,62,5.32,62,55,3.05
32,8,0,182.88,83.91,187.96,3.05,59,2.64,56,2.55,43,25,3.05
12,8,0,182.88,92.99,187.96,3.05,45,3.29,48,1.75,45,67,3.05
34,11,0,187.96,83.91,195.58,3.05,61,2.05,60,0.5,77,69,3.05
14,1,1,167.64,56.7,170.18,3.05,54,2.8,57,2.6,24,66,3.05
13,10,0,195.58,113.4,195.58,3.05,39,3.33,54,0.29,28,70,3.05
18,7,0,182.88,77.11,182.88,3.04,49,3.87,46,1.49,19,45,3.04
25,8,0,177.8,77.11,182.88,3.04,45,1.88,59,0.72,33,33,3.04
10,2,0,172.72,61.23,172.72,3.04,43,3.4,72,0.25,16,75,3.04
9,7,1,172.72,65.77,175.26,3.04,37,4.47,52,0.3,20,68,3.04
14,3,0,157.48,52.16,154.94,3.04,40,4.72,43,1.62,55,8,3.04
5,2,0,182.88,83.91,190.5,3.04,53,6.13,47,3.04,71,81,3.04
14,3,0,172.72,61.23,172.72,3.04,41,3.92,51,1.51,44,92,3.04
14,4,0,190.5,83.91,190.5,3.03,46,3.52,52,0.44,18,65,3.03
2,3,0,165.1,56.7,182.88,3.03,50,0.67,75,2.53,16,100,3.03
15,6,0,175.26,65.77,177.8,3.03,29,3.62,64,0.0,0,100,3.03
15,7,0,190.5,104.33,198.12,3.03,56,2.81,52,0.7,53,59,3.03
30,21,2,175.26,65.77,182.88,3.03,27,9.7,48,0.0,0,0,3.03
15,3,0,167.64,61.23,167.64,3.02,60,0.57,65,3.23,60,83,3.02
34,10,1,175.26,83.91,180.34,3.02,46,3.35,53,1.69,48,77,3.02
22,6,1,180.34,65.77,180.34,3.02,40,3.46,50,2.44,34,40,3.02
25,14,0,167.64,61.23,172.72,3.02,31,4.63,55,2.47,44,58,3.02
12,2,0,187.96,83.91,193.04,3.02,44,3.01,55,1.72,50,33,3.02
14,8,0,185.42,83.91,193.04,3.02,39,4.06,56,0.9,66,57,3.02
7,1,0,175.26,56.7,180.34,3.02,53,1.86,46,1.81,27,83,3.02
8,2,0,160.02,52.16,147.32,3.01,40,3.22,48,2.04,56,71,3.01
14,9,0,182.88,83.91,182.88,3.01,47,1.19,76,0.49,18,36,3.01
7,6,0,157.48,52.16,160.02,3.01,50,3.19,51,1.83,22,37,3.01
8,3,0,185.42,77.11,193.04,3.01,42,2.74,54,3.51,50,89,3.01
19,5,0,167.64,61.23,170.18,3.01,43,2.97,61,3.63,31,68,3.01
20,4,0,167.64,61.23,175.26,3.01,44,3.23,62,5.84,50,75,3.01
21,11,0,185.42,65.77,185.42,3.0,33,3.88,59,0.6,36,38,3.0
10,5,0,180.34,70.31,185.42,3.0,40,3.74,60,0.42,33,50,3.0
13,5,0,172.72,61.23,165.1,3.0,40,3.89,61,1.13,34,78,3.0
30,13,1,165.1,56.7,170.18,3.0,30,6.1,57,1.66,23,83,3.0
8,1,0,160.02,52.16,162.56,3.0,57,1.13,62,2.0,100,55,3.0
28,4,0,172.72,70.31,167.64,3.0,20,5.67,46,0.0,0,66,3.0
11,4,0,172.72,65.77,182.88,3.0,42,3.64,63,0.0,0,53,3.0
8,2,0,175.26,70.31,177.8,3.0,100,42.0,33,0.0,0,0,3.0
7,1,0,157.48,52.16,167.64,3.0,57,2.53,45,1.0,50,0,3.0
7,3,0,180.34,77.11,182.88,2.99,64,2.31,52,6.11,60,0,2.99
7,0,0,167.64,70.31,172.72,2.99,70,0.65,39,14.01,80,0,2.99
16,5,0,180.34,83.91,190.5,2.99,40,3.01,59,1.97,29,66,2.99
9,1,0,177.8,77.11,185.42,2.99,44,1.41,66,3.4,45,75,2.99
11,4,1,185.42,77.11,182.88,2.99,39,5.62,63,3.87,83,44,2.99
7,4,0,175.26,70.31,182.88,2.99,52,8.28,59,0.0,0,0,2.99
8,5,0,167.64,56.7,170.18,2.99,38,4.14,51,3.2,83,55,2.99
22,12,1,180.34,77.11,193.04,2.99,51,2.55,46,2.35,38,63,2.99
14,8,0,182.88,92.99,190.5,2.99,55,2.95,43,2.35,33,60,2.99
15,7,0,187.96,83.91,198.12,2.98,43,3.27,50,3.6,43,65,2.98
12,5,0,185.42,83.91,195.58,2.98,45,2.95,58,0.95,55,50,2.98
27,6,0,175.26,70.31,185.42,2.98,39,3.03,64,1.34,63,88,2.98
24,6,0,185.42,83.91,195.58,2.98,42,2.23,57,1.33,39,82,2.98
18,6,0,170.18,61.23,172.72,2.98,41,2.95,48,2.4,26,62,2.98
20,11,0,177.8,70.31,180.34,2.98,42,2.95,51,2.93,37,52,2.98
26,9,0,167.64,65.77,177.8,2.98,44,2.45,60,3.23,40,66,2.98
11,12,1,162.56,52.16,160.02,2.97,43,3.1,58,1.12,28,52,2.97
16,5,0,182.88,77.11,187.96,2.97,53,2.09,59,1.27,55,71,2.97
21,8,0,187.96,92.99,193.04,2.97,35,2.71,56,0.44,75,81,2.97
5,5,0,160.02,52.16,160.02,2.97,54,5.1,50,2.31,41,53,2.97
9,6,0,175.26,65.77,185.42,2.97,37,3.2,50,1.98,66,55,2.97
21,6,1,182.88,83.91,185.42,2.97,34,2.84,55,2.58,45,65,2.97
11,10,0,160.02,52.16,165.1,2.97,43,4.23,52,1.02,36,90,2.97
20,2,1,177.8,70.31,182.88,2.97,51,2.27,45,3.68,36,40,2.97
23,2,0,177.8,70.31,177.8,2.97,50,3.17,60,4.36,30,90,2.97
11,6,0,193.04,92.99,200.66,2.97,40,3.81,51,2.64,41,52,2.97
12,5,0,185.42,77.11,182.88,2.97,46,4.42,37,0.78,100,100,2.97
7,3,0,172.72,61.23,170.18,2.97,42,3.17,34,1.5,33,80,2.97
6,4,0,170.18,52.16,162.56,2.96,31,4.83,56,0.34,25,81,2.96
14,5,0,182.88,83.91,190.5,2.96,41,3.28,46,1.76,35,46,2.96
25,7,0,182.88,92.99,190.5,2.96,35,2.91,55,0.62,28,66,2.96
32,18,2,175.26,70.31,180.34,2.96,40,1.85,66,1.3,63,61,2.96
11,0,0,190.5,108.86,195.58,2.95,70,2.53,35,3.16,66,100,2.95
5,2,0,175.26,61.23,180.34,2.95,40,4.43,60,1.17,100,66,2.95
28,13,0,170.18,61.23,180.34,2.95,39,3.22,63,0.22,20,58,2.95
4,5,0,172.72,61.23,182.88,2.95,36,3.53,68,2.16,33,57,2.95
20,5,0,177.8,65.77,180.34,2.95,33,3.02,51,1.31,31,47,2.95
0,1,0,190.5,83.91,182.88,2.95,42,0.0,0,0.0,0,0,2.95
8,3,1,172.72,61.23,182.88,2.95,25,5.02,59,2.82,30,0,2.95
7,1,0,165.1,56.7,170.18,2.95,53,2.52,57,0.0,0,71,2.95
10,4,0,190.5,111.13,193.04,2.95,51,2.95,56,1.85,33,100,2.95
15,7,0,172.72,65.77,177.8,2.95,52,2.13,62,0.0,0,54,2.95
19,8,0,165.1,56.7,165.1,2.94,44,2.17,56,3.01,36,52,2.94
17,4,0,177.8,65.77,185.42,2.94,42,2.16,66,2.16,55,50,2.94
16,8,0,175.26,70.31,182.88,2.94,43,5.29,47,0.0,0,66,2.94
11,6,0,177.8,83.91,182.88,2.94,38,4.63,55,0.0,0,55,2.94
20,4,0,175.26,70.31,185.42,2.94,33,3.67,58,2.79,28,38,2.94
7,5,0,187.96,77.11,187.96,2.94,46,4.25,49,1.21,30,36,2.94
22,11,0,170.18,65.77,162.56,2.94,47,3.38,62,3.21,68,80,2.94
15,9,0,182.88,70.31,180.34,2.93,41,8.05,33,0.0,0,27,2.93
19,5,0,182.88,77.11,193.04,2.93,49,2.44,53,2.05,29,55,2.93
11,5,0,193.04,83.91,193.04,2.93,43,2.63,47,0.84,25,31,2.93
9,1,0,190.5,106.59,200.66,2.93,49,1.8,62,4.0,46,100,2.93
18,7,1,198.12,115.67,200.66,2.93,41,4.31,42,1.21,68,75,2.93
21,13,0,182.88,83.91,187.96,2.93,50,2.9,57,1.45,34,59,2.93
8,2,0,172.72,61.23,180.34,2.93,52,3.65,53,4.06,46,42,2.93
12,4,0,175.26,61.23,180.34,2.93,45,4.6,54,0.0,0,84,2.93
10,4,0,180.34,70.31,182.88,2.93,52,1.4,26,0.0,0,50,2.93
2,3,0,165.1,56.7,182.88,2.93,34,4.13,56,2.0,50,100,2.93
13,5,0,180.34,77.11,182.88,2.93,43,3.17,58,0.25,100,86,2.93
24,7,0,175.26,77.11,177.8,2.93,45,1.79,63,2.4,45,63,2.93
6,1,0,172.72,61.23,177.8,2.93,50,4.07,29,1.0,8,100,2.93
7,3,0,187.96,92.99,190.5,2.92,48,5.65,56,0.37,100,80,2.92
7,3,0,193.04,92.99,182.88,2.92,40,2.72,59,1.2,66,77,2.92
21,11,1,172.72,70.31,180.34,2.92,34,2.55,58,3.49,53,66,2.92
10,5,0,193.04,111.13,198.12,2.92,37,2.22,57,2.32,46,72,2.92
8,3,0,193.04,105.23,182.88,2.92,46,1.51,68,0.53,7,37,2.92
16,6,0,157.48,52.16,162.56,2.92,52,1.4,55,2.15,41,33,2.92
28,12,0,175.26,70.31,180.34,2.92,44,2.3,63,1.31,40,66,2.92
9,5,0,177.8,70.31,182.88,2.92,36,3.66,54,2.45,31,33,2.92
11,2,0,187.96,108.41,200.66,2.92,40,3.96,52,1.26,18,0,2.92
14,2,0,177.8,65.77,180.34,2.92,61,2.68,46,3.06,54,0,2.92
42,22,1,175.26,70.31,185.42,2.91,42,2.34,66,0.76,53,69,2.91
8,0,0,167.64,56.7,172.72,2.91,63,1.64,42,7.74,57,50,2.91
20,3,0,170.18,63.05,182.88,2.91,40,2.02,72,3.97,53,77,2.91
6,2,0,187.96,92.99,182.88,2.91,21,4.24,49,0.0,0,0,2.91
6,2,0,185.42,113.4,182.88,2.91,54,6.26,26,2.57,40,33,2.91
8,3,0,182.88,77.11,193.04,2.91,36,4.35,43,0.38,50,60,2.91
8,4,0,175.26,65.77,182.88,2.91,45,3.48,46,2.14,50,50,2.91
9,3,0,182.88,70.31,180.34,2.91,26,4.86,49,0.0,0,45,2.91
8,3,0,177.8,70.31,185.42,2.91,29,5.98,48,0.0,0,36,2.91
24,8,1,180.34,77.11,185.42,2.91,40,3.23,49,1.32,61,62,2.91
10,7,0,177.8,92.99,182.88,2.91,61,2.55,46,0.0,0,75,2.91
16,5,1,182.88,83.91,182.88,2.91,62,1.01,50,1.51,33,33,2.91
7,2,0,185.42,70.31,187.96,2.9,48,2.69,62,1.61,50,0,2.9
13,6,0,182.88,77.11,193.04,2.9,51,3.57,44,1.12,27,50,2.9
11,14,0,193.04,117.48,182.88,2.9,40,5.8,43,1.5,100,100,2.9
13,3,0,175.26,65.77,180.34,2.9,40,4.38,56,2.26,41,80,2.9
8,5,0,172.72,56.7,170.18,2.9,58,2.8,54,0.85,57,76,2.9
16,13,0,165.1,61.23,182.88,2.9,36,3.18,46,1.14,23,78,2.9
33,15,0,182.88,92.99,182.88,2.89,28,5.42,42,0.0,0,100,2.89
19,12,1,193.04,119.75,208.28,2.89,45,3.09,50,0.82,29,66,2.89
14,3,0,185.42,77.11,187.96,2.89,40,1.86,63,2.13,44,58,2.89
9,4,0,182.88,70.31,185.42,2.88,41,3.67,51,0.0,0,0,2.88
16,9,2,165.1,61.23,167.64,2.88,33,5.03,58,1.82,40,72,2.88
8,4,0,193.04,83.91,203.2,2.88,53,3.08,54,1.49,40,50,2.88
18,10,0,172.72,70.31,182.88,2.88,38,2.98,57,2.04,41,60,2.88
29,11,0,175.26,65.77,182.88,2.88,50,2.16,51,1.54,33,50,2.88
10,8,0,165.1,56.7,172.72,2.88,39,3.65,58,0.28,22,72,2.88
8,6,0,177.8,77.11,182.88,2.88,40,6.08,20,0.0,0,57,2.88
6,4,0,185.42,83.91,190.5,2.88,53,6.13,33,2.7,100,0,2.88
3,4,0,170.18,70.31,182.88,2.88,46,4.32,67,4.88,43,0,2.88
18,12,0,182.88,115.67,182.88,2.87,47,3.93,50,0.0,0,72,2.87
7,3,0,182.88,92.99,182.88,2.87,50,3.5,58,0.67,20,40,2.87
15,2,1,172.72,65.77,172.72,2.87,54,2.07,61,3.67,42,85,2.87
12,7,0,185.42,70.31,182.88,2.87,25,3.4,59,0.0,0,40,2.87
19,3,0,182.88,65.77,182.88,2.87,35,4.14,60,0.0,0,76,2.87
20,9,1,185.42,99.34,182.88,2.87,64,3.57,37,0.91,57,45,2.87
3,3,0,177.8,83.91,182.88,2.87,67,2.6,23,4.0,57,80,2.87
11,4,0,180.34,104.33,182.88,2.87,28,4.48,61,0.0,0,0,2.87
12,4,0,175.26,70.31,185.42,2.87,46,4.07,37,1.0,100,42,2.87
19,8,0,182.88,117.93,190.5,2.87,50,3.3,47,1.97,38,76,2.87
14,6,1,175.26,70.31,182.88,2.87,33,6.33,59,0.0,0,71,2.87
22,11,0,180.34,83.91,185.42,2.87,42,2.87,52,1.14,41,53,2.87
11,3,0,167.64,56.7,175.26,2.87,44,5.8,55,5.0,41,0,2.87
7,1,0,175.26,65.77,180.34,2.87,34,4.47,53,0.0,0,83,2.87
15,5,0,185.42,83.91,182.88,2.86,37,2.4,68,1.71,66,33,2.86
10,4,1,203.2,122.47,182.88,2.86,37,2.39,53,0.0,0,0,2.86
17,2,0,170.18,61.23,180.34,2.86,49,3.84,53,4.92,49,58,2.86
8,4,0,190.5,77.11,182.88,2.86,65,3.3,34,3.3,100,0,2.86
21,6,0,172.72,70.31,182.88,2.86,51,2.08,47,5.19,80,33,2.86
11,5,1,172.72,65.77,170.18,2.86,38,3.83,50,1.95,60,87,2.86
36,17,0,172.72,70.31,180.34,2.86,41,3.08,58,1.56,43,48,2.86
19,7,1,185.42,106.59,182.88,2.86,43,5.66,49,0.82,25,50,2.86
11,2,0,180.34,77.11,182.88,2.86,29,8.93,51,5.36,100,100,2.86
5,5,0,170.18,99.79,182.88,2.86,14,14.29,54,0.0,0,0,2.86
19,11,0,185.42,92.99,190.5,2.85,57,1.53,59,2.78,46,58,2.85
15,6,0,162.56,56.7,165.1,2.85,42,3.09,52,2.51,36,65,2.85
25,11,2,172.72,83.01,182.88,2.85,40,2.74,63,0.72,38,51,2.85
17,4,0,187.96,92.99,200.66,2.85,34,1.33,72,2.99,38,72,2.85
21,8,0,185.42,83.91,193.04,2.84,39,2.99,59,1.55,50,31,2.84
2,5,0,190.5,83.91,182.88,2.84,52,2.64,48,0.0,0,44,2.84
15,6,1,162.56,61.23,182.88,2.84,26,6.56,61,0.0,0,0,2.84
26,4,0,165.1,65.77,165.1,2.84,41,4.43,60,0.6,18,94,2.84
28,16,0,177.8,70.31,180.34,2.84,39,5.39,54,2.39,45,54,2.84
13,10,0,187.96,83.91,203.2,2.84,48,3.92,49,1.44,40,69,2.84
19,2,0,182.88,77.11,182.88,2.84,39,1.92,63,4.8,53,0,2.84
16,11,3,180.34,70.31,177.8,2.84,41,4.1,54,1.27,53,33,2.84
10,4,0,180.34,77.11,182.88,2.83,37,4.74,57,1.55,66,80,2.83
16,7,1,187.96,120.2,187.96,2.83,60,2.54,51,0.0,0,26,2.83
6,3,0,187.96,77.11,193.04,2.83,50,3.77,50,1.2,45,71,2.83
7,9,1,175.26,61.23,182.88,2.83,26,6.33,51,2.5,100,0,2.83
6,2,0,182.88,65.77,180.34,2.83,51,4.59,36,0.0,0,100,2.83
6,2,0,177.8,70.31,182.88,2.83,46,7.93,42,2.5,45,71,2.83
23,5,0,187.96,92.99,187.96,2.82,43,1.39,71,3.37,44,80,2.82
9,5,0,190.5,83.91,185.42,2.82,66,2.02,50,1.14,41,41,2.82
23,11,0,172.72,83.91,180.34,2.82,43,3.13,54,3.1,42,92,2.82
18,5,0,162.56,61.23,182.88,2.82,41,3.91,48,1.21,25,35,2.82
8,3,0,198.12,117.93,205.74,2.82,34,2.46,46,3.26,66,50,2.82
15,3,0,190.5,83.91,200.66,2.82,50,2.99,28,0.52,25,37,2.82
18,7,1,182.88,70.31,190.5,2.82,46,3.4,54,0.88,25,86,2.82
14,4,0,185.42,70.31,190.5,2.82,47,2.01,65,0.97,23,75,2.82
9,3,0,172.72,70.31,185.42,2.82,40,3.82,57,1.11,15,100,2.82
10,6,1,187.96,103.42,182.88,2.82,45,3.51,44,0.0,0,31,2.82
11,8,2,170.18,56.7,167.64,2.81,40,4.56,44,0.91,30,62,2.81
13,5,0,187.96,109.77,198.12,2.81,45,3.15,45,0.0,0,73,2.81
13,14,1,177.8,120.2,182.88,2.81,43,2.9,51,0.51,55,64,2.81
23,11,0,180.34,77.11,190.5,2.81,48,3.21,48,0.68,20,43,2.81
15,8,0,182.88,92.99,182.88,2.81,46,3.84,49,1.41,20,50,2.81
13,4,0,187.96,92.99,182.88,2.81,52,1.53,47,2.09,42,71,2.81
6,3,0,157.48,56.7,160.02,2.8,42,7.37,29,0.0,0,75,2.8
26,19,1,195.58,92.99,182.88,2.8,35,4.33,35,0.0,0,100,2.8
30,10,0,190.5,77.11,182.88,2.8,23,4.6,56,0.5,100,0,2.8
8,1,0,165.1,56.7,167.64,2.8,24,4.67,46,6.0,30,60,2.8
17,1,0,165.1,56.7,172.72,2.8,39,3.07,63,1.71,33,40,2.8
10,4,0,180.34,83.91,182.88,2.8,55,3.15,48,3.47,57,50,2.8
16,5,0,180.34,77.11,182.88,2.8,38,3.87,55,0.0,0,55,2.8
8,2,0,182.88,83.91,182.88,2.8,48,1.72,68,1.62,100,0,2.8
21,3,0,187.96,77.11,187.96,2.8,53,2.4,53,1.26,33,69,2.8
